"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"59945",2006-07-01,"2006","0 - 14",2570,"Census","All Households"
"59945",2006-07-01,"2006","15 - 24",1750,"Census","All Households"
"59945",2006-07-01,"2006","25 - 34",1195,"Census","All Households"
"59945",2006-07-01,"2006","35 - 44",2170,"Census","All Households"
"59945",2006-07-01,"2006","45 - 54",2930,"Census","All Households"
"59945",2006-07-01,"2006","55 - 64",2575,"Census","All Households"
"59945",2006-07-01,"2006","Total 65+",3345,"Census","All Households"
"59945",2006-07-01,"2006","Total",16540,"Census","All Households"
"59945",2011-07-01,"2011","0 - 14",2265,"Census","All Households"
"59945",2011-07-01,"2011","15 - 24",1690,"Census","All Households"
"59945",2011-07-01,"2011","25 - 34",1290,"Census","All Households"
"59945",2011-07-01,"2011","35 - 44",1760,"Census","All Households"
"59945",2011-07-01,"2011","45 - 54",2805,"Census","All Households"
"59945",2011-07-01,"2011","55 - 64",3065,"Census","All Households"
"59945",2011-07-01,"2011","Total 65+",3810,"Census","All Households"
"59945",2011-07-01,"2011","Total",16690,"Census","All Households"
"59945",2016-07-01,"2016","0 - 14",2180,"Census","All Households"
"59945",2016-07-01,"2016","15 - 24",1380,"Census","All Households"
"59945",2016-07-01,"2016","25 - 34",1480,"Census","All Households"
"59945",2016-07-01,"2016","35 - 44",1595,"Census","All Households"
"59945",2016-07-01,"2016","45 - 54",2295,"Census","All Households"
"59945",2016-07-01,"2016","55 - 64",3130,"Census","All Households"
"59945",2016-07-01,"2016","Total 65+",4295,"Census","All Households"
"59945",2016-07-01,"2016","Total",16360,"Census","All Households"
"59945",2021-07-01,"2021","0 - 14",2220,"Census","All Households"
"59945",2021-07-01,"2021","15 - 24",1445,"Census","All Households"
"59945",2021-07-01,"2021","25 - 34",1505,"Census","All Households"
"59945",2021-07-01,"2021","35 - 44",1885,"Census","All Households"
"59945",2021-07-01,"2021","45 - 54",1965,"Census","All Households"
"59945",2021-07-01,"2021","55 - 64",3125,"Census","All Households"
"59945",2021-07-01,"2021","Total 65+",5320,"Census","All Households"
"59945",2021-07-01,"2021","Total",17465,"Census","All Households"
