"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35516",2006-07-01,"2006","0 - 14",3305,"Census","All Households"
"35516",2006-07-01,"2006","15 - 24",2300,"Census","All Households"
"35516",2006-07-01,"2006","25 - 34",2725,"Census","All Households"
"35516",2006-07-01,"2006","35 - 44",2715,"Census","All Households"
"35516",2006-07-01,"2006","45 - 54",1510,"Census","All Households"
"35516",2006-07-01,"2006","55 - 64",1030,"Census","All Households"
"35516",2006-07-01,"2006","Total 65+",1070,"Census","All Households"
"35516",2006-07-01,"2006","Total",14650,"Census","All Households"
"35516",2011-07-01,"2011","0 - 14",3275,"Census","All Households"
"35516",2011-07-01,"2011","15 - 24",2635,"Census","All Households"
"35516",2011-07-01,"2011","25 - 34",3415,"Census","All Households"
"35516",2011-07-01,"2011","35 - 44",2300,"Census","All Households"
"35516",2011-07-01,"2011","45 - 54",2025,"Census","All Households"
"35516",2011-07-01,"2011","55 - 64",1160,"Census","All Households"
"35516",2011-07-01,"2011","Total 65+",1180,"Census","All Households"
"35516",2011-07-01,"2011","Total",15985,"Census","All Households"
"35516",2016-07-01,"2016","0 - 14",3800,"Census","All Households"
"35516",2016-07-01,"2016","15 - 24",1835,"Census","All Households"
"35516",2016-07-01,"2016","25 - 34",3790,"Census","All Households"
"35516",2016-07-01,"2016","35 - 44",2220,"Census","All Households"
"35516",2016-07-01,"2016","45 - 54",2025,"Census","All Households"
"35516",2016-07-01,"2016","55 - 64",1250,"Census","All Households"
"35516",2016-07-01,"2016","Total 65+",1400,"Census","All Households"
"35516",2016-07-01,"2016","Total",16320,"Census","All Households"
"35516",2021-07-01,"2021","0 - 14",3925,"Census","All Households"
"35516",2021-07-01,"2021","15 - 24",1880,"Census","All Households"
"35516",2021-07-01,"2021","25 - 34",3765,"Census","All Households"
"35516",2021-07-01,"2021","35 - 44",2680,"Census","All Households"
"35516",2021-07-01,"2021","45 - 54",1730,"Census","All Households"
"35516",2021-07-01,"2021","55 - 64",1610,"Census","All Households"
"35516",2021-07-01,"2021","Total 65+",1715,"Census","All Households"
"35516",2021-07-01,"2021","Total",17295,"Census","All Households"
