"GeoUID","Date","DateString","Dwelling Type","Value","Survey","Series"
"46602",1990-01-01,"Jan 1990","Single",227,"Scss","Absorbed Units"
"46602",1990-01-01,"Jan 1990","Semi-Detached",4,"Scss","Absorbed Units"
"46602",1990-01-01,"Jan 1990","Row",1,"Scss","Absorbed Units"
"46602",1990-01-01,"Jan 1990","Apartment",5,"Scss","Absorbed Units"
"46602",1990-01-01,"Jan 1990","All",237,"Scss","Absorbed Units"
"46602",1990-02-01,"Feb 1990","Single",159,"Scss","Absorbed Units"
"46602",1990-02-01,"Feb 1990","Semi-Detached",0,"Scss","Absorbed Units"
"46602",1990-02-01,"Feb 1990","Row",0,"Scss","Absorbed Units"
"46602",1990-02-01,"Feb 1990","Apartment",1,"Scss","Absorbed Units"
"46602",1990-02-01,"Feb 1990","All",160,"Scss","Absorbed Units"
"46602",1990-03-01,"Mar 1990","Single",90,"Scss","Absorbed Units"
"46602",1990-03-01,"Mar 1990","Semi-Detached",0,"Scss","Absorbed Units"
"46602",1990-03-01,"Mar 1990","Row",2,"Scss","Absorbed Units"
"46602",1990-03-01,"Mar 1990","Apartment",12,"Scss","Absorbed Units"
"46602",1990-03-01,"Mar 1990","All",104,"Scss","Absorbed Units"
"46602",1990-04-01,"Apr 1990","Single",63,"Scss","Absorbed Units"
"46602",1990-04-01,"Apr 1990","Semi-Detached",2,"Scss","Absorbed Units"
"46602",1990-04-01,"Apr 1990","Row",1,"Scss","Absorbed Units"
"46602",1990-04-01,"Apr 1990","Apartment",6,"Scss","Absorbed Units"
"46602",1990-04-01,"Apr 1990","All",72,"Scss","Absorbed Units"
"46602",1990-05-01,"May 1990","Single",198,"Scss","Absorbed Units"
"46602",1990-05-01,"May 1990","Semi-Detached",2,"Scss","Absorbed Units"
"46602",1990-05-01,"May 1990","Row",2,"Scss","Absorbed Units"
"46602",1990-05-01,"May 1990","Apartment",63,"Scss","Absorbed Units"
"46602",1990-05-01,"May 1990","All",265,"Scss","Absorbed Units"
"46602",1990-06-01,"Jun 1990","Single",233,"Scss","Absorbed Units"
