Québec — Historical Completions by Dwelling Type  
January 1990 to March 2024 Homeowner
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,117,4,4,0,125,
Feb 1990,93,10,0,2,105,
Mar 1990,94,10,4,0,108,
Apr 1990,158,14,0,0,172,
May 1990,134,6,9,0,149,
Jun 1990,699,80,47,0,826,
Jul 1990,794,130,83,17,"1,024",
Aug 1990,170,20,3,2,195,
Sep 1990,276,28,0,0,304,
Oct 1990,197,14,10,0,221,
Nov 1990,188,26,0,0,214,
Dec 1990,249,32,12,0,293,
Jan 1991,81,6,0,0,87,
Feb 1991,94,10,5,0,109,
Mar 1991,115,14,0,0,129,
Apr 1991,78,10,7,0,95,
May 1991,165,24,12,0,201,
Jun 1991,511,78,17,0,606,
Jul 1991,481,110,18,0,609,
Aug 1991,214,26,5,0,245,
Sep 1991,347,50,20,0,417,
Oct 1991,220,28,0,0,248,
Nov 1991,279,44,0,0,323,
Dec 1991,243,48,32,0,323,
Jan 1992,187,32,7,0,226,
Feb 1992,102,36,48,0,186,
Mar 1992,93,20,6,0,119,
Apr 1992,253,134,29,0,416,
May 1992,177,44,15,0,236,
Jun 1992,301,58,72,0,431,
Jul 1992,597,134,91,0,822,
Aug 1992,59,10,0,0,69,
Sep 1992,327,84,16,0,427,
Oct 1992,184,62,17,0,263,
Nov 1992,94,24,39,2,159,
Dec 1992,143,40,5,0,188,
Jan 1993,95,40,23,4,162,
Feb 1993,58,24,4,2,88,
Mar 1993,71,24,0,8,103,
Apr 1993,81,42,10,4,137,
May 1993,109,32,0,0,141,
Jun 1993,281,130,44,23,478,
Jul 1993,405,160,126,14,705,
Aug 1993,84,22,13,2,121,
Sep 1993,241,40,35,20,336,
Oct 1993,123,40,16,4,183,
Nov 1993,87,22,21,0,130,
Dec 1993,154,24,16,2,196,
Jan 1994,93,16,0,4,113,
Feb 1994,59,16,0,0,75,
Mar 1994,45,22,3,0,70,
Apr 1994,70,36,0,2,108,
May 1994,94,44,35,4,177,
Jun 1994,356,154,110,0,620,
Jul 1994,544,164,77,0,785,
Aug 1994,68,6,9,0,83,
Sep 1994,191,44,32,0,267,
Oct 1994,138,22,0,0,160,
Nov 1994,81,18,0,0,99,
Dec 1994,120,26,13,0,159,
Jan 1995,72,8,0,0,80,
Feb 1995,70,6,3,0,79,
Mar 1995,52,16,0,0,68,
Apr 1995,32,10,0,0,42,
May 1995,70,24,0,0,94,
Jun 1995,205,66,18,0,289,
Jul 1995,149,48,21,0,218,
Aug 1995,57,12,0,0,69,
Sep 1995,216,52,19,0,287,
Oct 1995,72,10,0,0,82,
Nov 1995,47,6,0,0,53,
Dec 1995,85,6,0,0,91,
Jan 1996,49,8,0,0,57,
Feb 1996,45,8,3,0,56,
Mar 1996,43,12,0,0,55,
Apr 1996,16,2,0,0,18,
May 1996,56,20,0,0,76,
Jun 1996,94,22,0,0,116,
Jul 1996,183,40,21,0,244,
Aug 1996,161,16,4,0,181,
Sep 1996,186,50,12,0,248,
Oct 1996,80,10,0,0,90,
Nov 1996,54,30,0,0,84,
Dec 1996,84,22,4,0,110,
Jan 1997,57,10,0,0,67,
Feb 1997,48,12,0,0,60,
Mar 1997,16,2,0,0,18,
Apr 1997,33,12,8,2,55,
May 1997,32,10,6,2,50,
Jun 1997,122,40,8,0,170,
Jul 1997,417,76,18,0,511,
Aug 1997,104,14,3,0,121,
Sep 1997,139,40,0,0,179,
Oct 1997,31,0,3,0,34,
Nov 1997,150,30,12,0,192,
Dec 1997,85,24,4,0,113,
Jan 1998,74,6,0,0,80,
Feb 1998,55,14,3,0,72,
Mar 1998,28,8,0,0,36,
Apr 1998,43,4,0,0,47,
May 1998,48,4,0,0,52,
Jun 1998,128,26,4,0,158,
Jul 1998,216,32,1,2,251,
Aug 1998,210,40,24,0,274,
Sep 1998,99,8,0,0,107,
Oct 1998,91,8,8,0,107,
Nov 1998,61,6,0,0,67,
Dec 1998,54,12,0,0,66,
Jan 1999,53,6,19,0,78,
Feb 1999,27,0,0,0,27,
Mar 1999,44,4,0,0,48,
Apr 1999,50,4,0,0,54,
May 1999,81,12,0,0,93,
Jun 1999,93,12,0,0,105,
Jul 1999,233,24,44,0,301,
Aug 1999,100,24,0,0,124,
Sep 1999,212,18,3,0,233,
Oct 1999,84,6,0,0,90,
Nov 1999,95,12,0,2,109,
Dec 1999,46,6,0,0,52,
Jan 2000,57,12,0,0,69,
Feb 2000,53,16,0,0,69,
Mar 2000,21,4,0,0,25,
Apr 2000,97,12,0,0,109,
May 2000,66,4,4,4,78,
Jun 2000,215,10,6,0,231,
Jul 2000,254,20,15,6,295,
Aug 2000,116,2,6,0,124,
Sep 2000,68,2,3,0,73,
Oct 2000,87,8,6,0,101,
Nov 2000,95,2,0,6,103,
Dec 2000,72,2,0,2,76,
Jan 2001,50,2,6,0,58,
Feb 2001,87,8,0,0,95,
Mar 2001,87,6,6,6,105,
Apr 2001,37,0,0,0,37,
May 2001,101,8,0,6,115,
Jun 2001,205,16,1,2,224,
Jul 2001,209,12,4,14,239,
Aug 2001,147,10,14,6,177,
Sep 2001,108,4,7,6,125,
Oct 2001,207,10,8,6,231,
Nov 2001,147,10,0,2,159,
Dec 2001,142,8,0,6,156,
Jan 2002,42,2,0,2,46,
Feb 2002,159,16,5,14,194,
Mar 2002,90,8,0,10,108,
Apr 2002,86,7,0,8,101,
May 2002,179,20,4,2,205,
Jun 2002,367,22,0,12,401,
Jul 2002,328,12,8,27,375,
Aug 2002,360,20,6,20,406,
Sep 2002,189,18,17,22,246,
Oct 2002,151,16,9,4,180,
Nov 2002,181,18,4,10,213,
Dec 2002,124,4,0,4,132,
Jan 2003,171,16,4,4,195,
Feb 2003,58,4,0,4,66,
Mar 2003,100,12,0,4,116,
Apr 2003,198,38,3,42,281,
May 2003,285,10,6,24,325,
Jun 2003,441,40,0,44,525,
Jul 2003,281,32,15,50,378,
Aug 2003,233,6,4,8,251,
Sep 2003,318,34,0,16,368,
Oct 2003,274,16,0,20,310,
Nov 2003,183,14,4,4,205,
Dec 2003,134,10,5,14,163,
Jan 2004,194,8,4,10,216,
Feb 2004,158,10,8,0,176,
Mar 2004,116,18,0,4,138,
Apr 2004,180,22,0,12,214,
May 2004,240,32,4,16,292,
Jun 2004,298,48,8,34,388,
Jul 2004,389,68,14,36,507,
Aug 2004,158,14,10,24,206,
Sep 2004,119,10,8,16,153,
Oct 2004,275,18,9,12,314,
Nov 2004,308,10,9,16,343,
Dec 2004,73,2,12,10,97,
Jan 2005,150,8,0,16,174,
Feb 2005,119,4,4,10,137,
Mar 2005,182,16,0,6,204,
Apr 2005,264,18,4,14,300,
May 2005,191,32,19,8,250,
Jun 2005,276,48,10,44,378,
Jul 2005,487,76,38,40,641,
Aug 2005,155,18,0,18,191,
Sep 2005,204,2,6,10,222,
Oct 2005,280,58,17,32,387,
Nov 2005,115,42,10,6,173,
Dec 2005,165,30,0,16,211,
Jan 2006,86,34,12,22,154,
Feb 2006,316,38,3,18,375,
Mar 2006,128,12,8,20,168,
Apr 2006,84,16,10,10,120,
May 2006,183,18,0,4,205,
Jun 2006,269,60,29,14,372,
Jul 2006,458,132,13,70,673,
Aug 2006,107,24,4,30,165,
Sep 2006,257,60,8,34,359,
Oct 2006,124,20,15,12,171,
Nov 2006,91,10,0,12,113,
Dec 2006,205,10,0,20,235,
Jan 2007,153,8,15,18,194,
Feb 2007,111,14,3,8,136,
Mar 2007,115,8,8,28,159,
Apr 2007,124,10,20,4,158,
May 2007,112,22,8,14,156,
Jun 2007,208,20,7,40,275,
Jul 2007,410,50,36,34,530,
Aug 2007,188,22,23,20,253,
Sep 2007,204,26,28,34,292,
Oct 2007,187,16,13,8,224,
Nov 2007,182,18,4,18,222,
Dec 2007,168,24,4,8,204,
Jan 2008,108,16,6,8,138,
Feb 2008,108,16,12,4,140,
Mar 2008,78,22,4,4,108,
Apr 2008,74,34,4,4,116,
May 2008,150,46,22,18,236,
Jun 2008,204,34,25,26,289,
Jul 2008,272,54,18,28,372,
Aug 2008,220,22,19,36,297,
Sep 2008,193,104,27,18,342,
Oct 2008,187,34,3,8,232,
Nov 2008,210,38,20,16,284,
Dec 2008,179,38,4,18,239,
Jan 2009,154,30,6,12,202,
Feb 2009,103,16,0,8,127,
Mar 2009,80,24,3,4,111,
Apr 2009,64,22,8,4,98,
May 2009,134,94,0,10,238,
Jun 2009,157,52,7,16,232,
Jul 2009,335,114,28,18,495,
Aug 2009,130,30,21,6,187,
Sep 2009,112,48,12,30,202,
Oct 2009,144,38,16,10,208,
Nov 2009,164,34,4,8,210,
Dec 2009,180,90,7,14,291,
Jan 2010,166,24,11,16,217,
Feb 2010,103,28,16,4,151,
Mar 2010,85,38,12,12,147,
Apr 2010,129,74,10,8,221,
May 2010,110,72,7,4,193,
Jun 2010,193,126,33,14,366,
Jul 2010,280,112,48,24,464,
Aug 2010,195,122,26,12,355,
Sep 2010,200,56,6,20,282,
Oct 2010,156,32,24,32,244,
Nov 2010,143,62,16,26,247,
Dec 2010,199,74,4,22,299,
Jan 2011,73,36,3,14,126,
Feb 2011,56,32,8,6,102,
Mar 2011,66,22,11,12,111,
Apr 2011,76,56,3,22,157,
May 2011,116,60,31,8,215,
Jun 2011,127,98,56,20,301,
Jul 2011,216,124,52,20,412,
Aug 2011,109,44,20,14,187,
Sep 2011,140,90,18,20,268,
Oct 2011,130,70,16,14,230,
Nov 2011,101,58,22,8,189,
Dec 2011,144,92,15,14,265,
Jan 2012,62,40,9,6,117,
Feb 2012,68,54,5,2,129,
Mar 2012,74,70,9,14,167,
Apr 2012,83,54,0,4,141,
May 2012,84,40,17,10,151,
Jun 2012,127,50,8,4,189,
Jul 2012,203,84,45,20,352,
Aug 2012,136,24,59,30,249,
Sep 2012,131,48,28,20,227,
Oct 2012,75,30,31,8,144,
Nov 2012,87,72,0,10,169,
Dec 2012,105,22,6,10,143,
Jan 2013,72,46,6,12,136,
Feb 2013,60,32,0,2,94,
Mar 2013,80,52,0,0,132,
Apr 2013,40,16,0,0,56,
May 2013,93,70,15,0,178,
Jun 2013,167,66,19,0,252,
Jul 2013,221,54,27,0,302,
Aug 2013,69,34,0,0,103,
Sep 2013,78,40,8,0,126,
Oct 2013,130,45,12,0,187,
Nov 2013,55,32,11,0,98,
Dec 2013,68,32,3,0,103,
Jan 2014,73,34,0,0,107,
Feb 2014,35,24,4,6,69,
Mar 2014,42,34,6,0,82,
Apr 2014,38,58,0,0,96,
May 2014,66,50,6,2,124,
Jun 2014,109,76,6,0,191,
Jul 2014,115,66,21,4,206,
Aug 2014,84,60,0,0,144,
Sep 2014,82,28,0,0,110,
Oct 2014,119,66,4,2,191,
Nov 2014,58,32,25,4,119,
Dec 2014,93,78,6,8,185,
Jan 2015,33,12,6,6,57,
Feb 2015,64,40,11,14,129,
Mar 2015,19,24,0,12,55,
Apr 2015,40,36,0,0,76,
May 2015,77,16,10,2,105,
Jun 2015,94,60,12,2,168,
Jul 2015,48,58,19,0,125,
Aug 2015,72,42,4,4,122,
Sep 2015,56,36,8,8,108,
Oct 2015,37,28,0,4,69,
Nov 2015,81,46,5,4,136,
Dec 2015,130,38,6,10,184,
Jan 2016,31,20,0,0,51,
Feb 2016,28,12,0,2,42,
Mar 2016,53,28,4,2,87,
Apr 2016,24,16,19,2,61,
May 2016,39,50,13,0,102,
Jun 2016,52,28,5,4,89,
Jul 2016,108,40,22,12,182,
Aug 2016,89,48,6,6,149,
Sep 2016,129,50,13,14,206,
Oct 2016,53,44,0,6,103,
Nov 2016,138,40,6,0,184,
Dec 2016,99,24,20,6,149,
Jan 2017,55,22,8,2,87,
Feb 2017,34,28,9,6,77,
Mar 2017,21,12,6,8,47,
Apr 2017,42,10,4,4,60,
May 2017,57,24,17,6,104,
Jun 2017,82,66,19,4,171,
Jul 2017,110,88,28,20,246,
Aug 2017,101,58,8,8,175,
Sep 2017,81,30,4,2,117,
Oct 2017,59,42,26,11,138,
Nov 2017,86,32,11,0,129,
Dec 2017,75,40,5,8,128,
Jan 2018,36,14,3,2,55,
Feb 2018,48,22,16,2,88,
Mar 2018,68,32,9,2,111,
Apr 2018,28,16,0,2,46,
May 2018,62,32,16,0,110,
Jun 2018,103,76,15,0,194,
Jul 2018,65,114,14,2,195,
Aug 2018,66,58,13,4,141,
Sep 2018,81,38,3,0,122,
