Moncton — Historical Completions by Dwelling Type  
January 1990 to March 2024 Homeowner
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,63,4,0,0,67,
Feb 1990,18,0,0,0,18,
Mar 1990,20,2,0,0,22,
Apr 1990,15,0,0,0,15,
May 1990,16,0,0,0,16,
Jun 1990,30,2,0,0,32,
Jul 1990,10,0,0,0,10,
Aug 1990,87,14,0,0,101,
Sep 1990,28,0,0,0,28,
Oct 1990,65,0,0,0,65,
Nov 1990,54,6,0,0,60,
Dec 1990,27,4,0,0,31,
Jan 1991,64,6,0,0,70,
Feb 1991,13,0,0,0,13,
Mar 1991,7,4,0,0,11,
Apr 1991,4,2,0,0,6,
May 1991,21,2,0,0,23,
Jun 1991,4,2,0,0,6,
Jul 1991,5,0,0,0,5,
Aug 1991,41,8,0,0,49,
Sep 1991,27,0,0,0,27,
Oct 1991,54,4,0,0,58,
Nov 1991,42,0,0,0,42,
Dec 1991,32,0,0,0,32,
Jan 1992,29,0,0,0,29,
Feb 1992,9,0,0,0,9,
Mar 1992,9,2,0,0,11,
Apr 1992,18,0,0,0,18,
May 1992,21,0,0,0,21,
Jun 1992,10,2,0,0,12,
Jul 1992,23,4,0,0,27,
Aug 1992,25,0,0,0,25,
Sep 1992,28,0,0,0,28,
Oct 1992,53,3,0,0,56,
Nov 1992,80,3,0,0,83,
Dec 1992,32,10,0,0,42,
Jan 1993,71,14,0,0,85,
Feb 1993,17,4,0,0,21,
Mar 1993,12,4,0,0,16,
Apr 1993,11,4,0,0,15,
May 1993,15,0,0,0,15,
Jun 1993,11,12,0,0,23,
Jul 1993,19,6,0,0,25,
Aug 1993,39,12,0,0,51,
Sep 1993,35,14,0,0,49,
Oct 1993,46,14,0,0,60,
Nov 1993,59,6,0,0,65,
Dec 1993,28,8,0,0,36,
Jan 1994,45,4,0,0,49,
Feb 1994,15,10,0,0,25,
Mar 1994,8,8,0,0,16,
Apr 1994,17,8,0,0,25,
May 1994,14,0,0,0,14,
Jun 1994,18,6,0,0,24,
Jul 1994,34,2,0,0,36,
Aug 1994,70,16,0,0,86,
Sep 1994,40,4,0,0,44,
Oct 1994,63,4,0,0,67,
Nov 1994,55,24,0,0,79,
Dec 1994,49,18,0,0,67,
Jan 1995,50,2,0,0,52,
Feb 1995,20,2,0,0,22,
Mar 1995,9,2,0,0,11,
Apr 1995,15,4,0,0,19,
May 1995,6,0,0,0,6,
Jun 1995,10,0,0,0,10,
Jul 1995,19,2,0,0,21,
Aug 1995,43,2,0,0,45,
Sep 1995,35,4,0,0,39,
Oct 1995,64,18,0,0,82,
Nov 1995,45,4,0,0,49,
Dec 1995,38,8,0,0,46,
Jan 1996,36,14,0,0,50,
Feb 1996,13,4,0,0,17,
Mar 1996,16,8,0,0,24,
Apr 1996,12,2,0,0,14,
May 1996,7,2,0,0,9,
Jun 1996,17,4,0,0,21,
Jul 1996,35,6,0,0,41,
Aug 1996,41,18,0,0,59,
Sep 1996,60,6,0,0,66,
Oct 1996,47,8,0,0,55,
Nov 1996,44,8,0,0,52,
Dec 1996,41,4,0,0,45,
Jan 1997,67,2,0,0,69,
Feb 1997,20,2,0,0,22,
Mar 1997,27,6,0,0,33,
Apr 1997,10,2,0,0,12,
May 1997,11,2,0,0,13,
Jun 1997,20,0,0,0,20,
Jul 1997,33,2,0,0,35,
Aug 1997,38,4,0,0,42,
Sep 1997,50,4,0,0,54,
Oct 1997,75,6,0,0,81,
Nov 1997,41,6,0,0,47,
Dec 1997,36,6,6,0,48,
Jan 1998,14,2,0,0,16,
Feb 1998,21,10,6,0,37,
Mar 1998,9,2,0,0,11,
Apr 1998,14,2,0,0,16,
May 1998,20,2,0,0,22,
Jun 1998,14,4,0,0,18,
Jul 1998,32,4,0,0,36,
Aug 1998,44,2,3,0,49,
Sep 1998,43,2,0,0,45,
Oct 1998,70,10,4,0,84,
Nov 1998,60,0,0,0,60,
Dec 1998,85,16,0,0,101,
Jan 1999,35,4,0,0,39,
Feb 1999,19,2,0,0,21,
Mar 1999,26,2,0,0,28,
Apr 1999,20,0,0,0,20,
May 1999,9,4,0,0,13,
Jun 1999,10,4,0,0,14,
Jul 1999,13,2,0,0,15,
Aug 1999,12,6,0,0,18,
Sep 1999,54,6,6,0,66,
Oct 1999,74,16,0,0,90,
Nov 1999,37,2,0,0,39,
Dec 1999,18,4,0,0,22,
Jan 2000,16,6,8,0,30,
Feb 2000,47,6,4,6,63,
Mar 2000,34,4,0,8,46,
Apr 2000,22,2,0,0,24,
May 2000,22,6,0,0,28,
Jun 2000,28,6,0,6,40,
Jul 2000,18,4,4,0,26,
Aug 2000,17,6,0,0,23,
Sep 2000,5,0,0,0,5,
Oct 2000,14,0,0,0,14,
Nov 2000,35,22,0,0,57,
Dec 2000,34,8,0,0,42,
Jan 2001,36,6,0,0,42,
Feb 2001,47,4,0,8,59,
Mar 2001,57,8,0,0,65,
Apr 2001,73,14,0,2,89,
May 2001,88,2,0,0,90,
Jun 2001,9,2,0,0,11,
Jul 2001,23,2,0,2,27,
Aug 2001,9,2,0,0,11,
Sep 2001,17,2,0,0,19,
Oct 2001,21,0,0,0,21,
Nov 2001,49,12,0,0,61,
Dec 2001,83,16,0,0,99,
Jan 2002,55,0,0,0,55,
Feb 2002,78,16,0,0,94,
Mar 2002,54,2,0,0,56,
