Fredericton — Historical Completions by Dwelling Type  
January 1990 to March 2024 Homeowner
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,32,0,0,0,32,
Feb 1990,37,0,0,0,37,
Mar 1990,21,0,0,0,21,
Apr 1990,2,2,0,0,4,
May 1990,12,0,0,0,12,
Jun 1990,0,0,0,0,0,
Jul 1990,40,1,0,0,41,
Aug 1990,18,0,0,0,18,
Sep 1990,64,0,0,0,64,
Oct 1990,13,0,0,0,13,
Nov 1990,29,0,0,0,29,
Dec 1990,6,0,0,0,6,
Jan 1991,18,0,0,0,18,
Feb 1991,8,0,0,0,8,
Mar 1991,16,0,0,0,16,
Apr 1991,7,0,0,0,7,
May 1991,18,0,0,0,18,
Jun 1991,23,0,0,0,23,
Jul 1991,11,4,0,0,15,
Aug 1991,25,0,0,0,25,
Sep 1991,33,0,0,0,33,
Oct 1991,45,0,0,0,45,
Nov 1991,25,0,0,0,25,
Dec 1991,37,0,0,0,37,
Jan 1992,7,0,0,0,7,
Feb 1992,11,0,0,0,11,
Mar 1992,8,0,0,0,8,
Apr 1992,7,2,0,0,9,
May 1992,11,0,0,0,11,
Jun 1992,21,0,0,0,21,
Jul 1992,38,2,0,0,40,
Aug 1992,50,0,0,0,50,
Sep 1992,80,0,0,0,80,
Oct 1992,27,0,0,0,27,
Nov 1992,16,0,0,0,16,
Dec 1992,54,0,0,0,54,
Jan 1993,28,0,0,0,28,
Feb 1993,28,0,0,0,28,
Mar 1993,19,0,0,0,19,
Apr 1993,13,0,0,0,13,
May 1993,6,0,0,0,6,
Jun 1993,24,0,0,0,24,
Jul 1993,28,0,0,0,28,
Aug 1993,43,0,0,0,43,
Sep 1993,59,0,0,0,59,
Oct 1993,44,0,0,0,44,
Nov 1993,54,0,0,0,54,
Dec 1993,27,0,0,0,27,
Jan 1994,29,0,0,0,29,
Feb 1994,14,0,0,0,14,
Mar 1994,7,0,0,0,7,
Apr 1994,40,0,0,0,40,
May 1994,7,0,0,0,7,
Jun 1994,24,0,0,0,24,
Jul 1994,38,0,0,0,38,
Aug 1994,62,0,0,0,62,
Sep 1994,65,0,0,0,65,
Oct 1994,49,0,0,0,49,
Nov 1994,46,0,0,0,46,
Dec 1994,34,0,0,0,34,
Jan 1995,27,0,0,0,27,
Feb 1995,10,0,0,0,10,
Mar 1995,11,0,0,0,11,
Apr 1995,4,0,0,0,4,
