London — Historical Completions by Dwelling Type  
January 1998 to March 2024 Intended Markets - All
,Single,Semi-Detached,Row,Apartment,All,
Jan 1998,84,2,0,0,86,
Feb 1998,84,8,12,2,106,
Mar 1998,93,8,9,0,110,
Apr 1998,61,2,63,0,126,
May 1998,107,0,0,0,107,
Jun 1998,92,2,5,0,99,
Jul 1998,135,6,14,0,155,
Aug 1998,129,8,25,0,162,
Sep 1998,160,10,18,0,188,
Oct 1998,94,2,97,6,199,
Nov 1998,151,2,18,0,171,
Dec 1998,86,0,17,8,111,
Jan 1999,131,6,20,2,159,
Feb 1999,57,2,20,0,79,
Mar 1999,66,4,21,0,91,
Apr 1999,88,4,41,83,216,
May 1999,83,0,50,0,133,
Jun 1999,117,2,24,0,143,
Jul 1999,115,0,10,0,125,
Aug 1999,137,0,5,2,144,
Sep 1999,115,0,12,0,127,
Oct 1999,120,2,53,100,275,
Nov 1999,103,2,6,0,111,
Dec 1999,174,4,50,12,240,
Jan 2000,81,0,0,0,81,
Feb 2000,45,2,25,0,72,
Mar 2000,105,2,5,175,287,
Apr 2000,77,0,8,0,85,
May 2000,122,6,48,0,176,
Jun 2000,81,4,18,12,115,
Jul 2000,142,4,0,167,313,
Aug 2000,147,0,88,0,235,
Sep 2000,131,4,26,2,163,
Oct 2000,117,0,4,0,121,
Nov 2000,118,0,38,0,156,
Dec 2000,84,0,14,0,98,
Jan 2001,61,0,23,0,84,
Feb 2001,48,0,13,0,61,
Mar 2001,64,0,21,0,85,
Apr 2001,74,0,19,0,93,
May 2001,86,0,30,44,160,
Jun 2001,109,2,7,120,238,
Jul 2001,147,4,23,2,176,
Aug 2001,135,4,11,6,156,
Sep 2001,149,6,53,0,208,
Oct 2001,122,0,27,0,149,
Nov 2001,133,0,31,2,166,
Dec 2001,155,2,47,0,204,
Jan 2002,84,2,8,0,94,
Feb 2002,94,0,23,2,119,
Mar 2002,132,0,15,0,147,
Apr 2002,108,2,11,0,121,
May 2002,153,0,14,0,167,
Jun 2002,142,4,5,48,199,
Jul 2002,194,4,25,0,223,
Aug 2002,188,2,20,0,210,
Sep 2002,208,0,36,16,260,
Oct 2002,202,4,11,0,217,
Nov 2002,183,0,10,0,193,
Dec 2002,185,0,4,4,193,
Jan 2003,118,2,33,0,153,
Feb 2003,109,4,25,0,138,
Mar 2003,117,2,17,0,136,
Apr 2003,106,2,0,0,108,
May 2003,142,0,12,0,154,
Jun 2003,157,0,46,22,225,
Jul 2003,152,2,18,68,240,
Aug 2003,181,0,0,4,185,
Sep 2003,205,0,28,0,233,
Oct 2003,187,0,21,0,208,
Nov 2003,186,0,46,0,232,
Dec 2003,152,8,0,0,160,
Jan 2004,104,6,0,0,110,
Feb 2004,131,2,14,0,147,
Mar 2004,158,6,19,0,183,
Apr 2004,113,0,14,0,127,
May 2004,188,0,19,385,592,
Jun 2004,172,2,52,148,374,
Jul 2004,220,0,49,137,406,
Aug 2004,203,2,15,2,222,
Sep 2004,253,0,91,2,346,
Oct 2004,252,0,9,0,261,
Nov 2004,226,2,5,160,393,
Dec 2004,223,2,52,0,277,
Jan 2005,130,2,13,0,145,
Feb 2005,164,0,8,0,172,
Mar 2005,136,0,32,229,397,
Apr 2005,115,0,66,0,181,
May 2005,166,0,30,14,210,
Jun 2005,153,2,38,0,193,
Jul 2005,213,6,4,175,398,
Aug 2005,227,2,42,0,271,
Sep 2005,238,2,34,4,278,
Oct 2005,169,2,6,0,177,
Nov 2005,188,6,45,140,379,
Dec 2005,212,10,38,0,260,
Jan 2006,143,10,16,0,169,
Feb 2006,148,10,41,90,289,
Mar 2006,160,6,23,2,191,
Apr 2006,155,0,9,0,164,
May 2006,164,2,7,85,258,
Jun 2006,197,8,17,0,222,
Jul 2006,162,8,23,163,356,
Aug 2006,180,6,27,2,215,
Sep 2006,226,4,22,4,256,
Oct 2006,227,6,34,0,267,
Nov 2006,206,4,20,10,240,
Dec 2006,160,0,0,0,160,
Jan 2007,125,0,47,4,176,
Feb 2007,134,2,12,25,173,
Mar 2007,125,2,31,0,158,
Apr 2007,167,4,16,178,365,
May 2007,117,0,32,2,151,
Jun 2007,188,2,52,194,436,
Jul 2007,200,12,16,216,444,
Aug 2007,152,10,37,27,226,
Sep 2007,241,0,35,0,276,
Oct 2007,174,10,14,194,392,
Nov 2007,189,4,18,2,213,
Dec 2007,151,0,26,2,179,
Jan 2008,143,0,30,0,173,
Feb 2008,92,0,28,0,120,
Mar 2008,129,0,33,274,436,
Apr 2008,148,10,9,12,179,
May 2008,131,0,39,4,174,
Jun 2008,150,6,13,369,538,
Jul 2008,112,2,39,0,153,
Aug 2008,193,0,5,2,200,
Sep 2008,161,2,73,0,236,
Oct 2008,167,2,31,23,223,
Nov 2008,118,0,32,18,168,
Dec 2008,126,0,4,410,540,
Jan 2009,64,0,0,0,64,
Feb 2009,55,0,0,119,174,
Mar 2009,73,0,44,10,127,
Apr 2009,54,4,9,17,84,
May 2009,53,2,21,140,216,
Jun 2009,49,0,13,52,114,
Jul 2009,82,0,0,0,82,
Aug 2009,107,2,48,42,199,
Sep 2009,76,4,0,2,82,
Oct 2009,131,0,0,10,141,
Nov 2009,106,4,20,0,130,
Dec 2009,92,0,5,0,97,
Jan 2010,100,0,11,199,310,
Feb 2010,87,0,0,6,93,
Mar 2010,89,2,20,2,113,
Apr 2010,101,0,10,453,564,
May 2010,123,0,22,4,149,
Jun 2010,146,0,10,54,210,
Jul 2010,167,0,10,2,179,
Aug 2010,104,6,15,0,125,
Sep 2010,138,2,0,2,142,
Oct 2010,121,2,39,0,162,
Nov 2010,152,4,30,200,386,
Dec 2010,78,0,32,164,274,
Jan 2011,100,4,14,164,282,
Feb 2011,80,0,0,0,80,
Mar 2011,75,0,9,0,84,
Apr 2011,116,0,20,0,136,
May 2011,70,0,23,302,395,
Jun 2011,89,0,4,62,155,
Jul 2011,115,0,5,138,258,
Aug 2011,117,4,11,0,132,
Sep 2011,129,0,7,0,136,
Oct 2011,144,0,15,0,159,
Nov 2011,129,2,16,4,151,
Dec 2011,107,0,27,0,134,
Jan 2012,76,0,0,0,76,
Feb 2012,104,0,5,3,112,
Mar 2012,85,2,5,4,96,
Apr 2012,81,4,23,0,108,
May 2012,94,6,4,28,132,
Jun 2012,95,0,7,2,104,
Jul 2012,109,4,20,0,133,
Aug 2012,139,0,12,61,212,
Sep 2012,124,6,13,2,145,
Oct 2012,98,2,40,4,144,
Nov 2012,63,4,10,80,157,
Dec 2012,134,6,33,75,248,
Jan 2013,86,2,0,0,88,
Feb 2013,86,6,0,0,92,
Mar 2013,31,0,7,0,38,
Apr 2013,88,0,18,0,106,
May 2013,100,2,29,0,131,
Jun 2013,62,2,7,323,394,
Jul 2013,86,2,17,2,107,
Aug 2013,98,2,11,61,172,
Sep 2013,146,2,27,237,412,
Oct 2013,125,0,0,0,125,
Nov 2013,120,4,25,2,151,
Dec 2013,116,4,15,0,135,
Jan 2014,57,2,27,0,86,
Feb 2014,55,4,20,0,79,
Mar 2014,73,0,17,2,92,
Apr 2014,81,4,39,4,128,
May 2014,78,0,36,0,114,
Jun 2014,106,0,19,0,125,
Jul 2014,107,4,16,0,127,
Aug 2014,98,0,0,12,110,
Sep 2014,130,6,24,2,162,
Oct 2014,121,2,37,241,401,
Nov 2014,104,2,19,0,125,
Dec 2014,92,2,71,297,462,
Jan 2015,55,0,0,0,55,
Feb 2015,60,2,5,0,67,
Mar 2015,100,4,23,0,127,
Apr 2015,14,0,0,28,42,
May 2015,82,0,59,0,141,
Jun 2015,66,0,22,0,88,
Jul 2015,145,7,34,14,200,
Aug 2015,166,0,76,32,274,
Sep 2015,98,2,31,22,153,
Oct 2015,100,4,90,0,194,
Nov 2015,110,2,24,311,447,
Dec 2015,91,0,22,36,149,
Jan 2016,77,2,42,436,557,
Feb 2016,70,2,4,0,76,
Mar 2016,71,0,37,168,276,
Apr 2016,96,4,38,2,140,
May 2016,79,2,52,0,133,
Jun 2016,106,0,54,279,439,
Jul 2016,91,0,41,74,206,
Aug 2016,109,4,28,0,141,
Sep 2016,129,2,63,8,202,
Oct 2016,159,2,24,205,390,
Nov 2016,142,0,34,0,176,
Dec 2016,141,4,31,0,176,
Jan 2017,78,0,52,0,130,
Feb 2017,59,6,6,0,71,
Mar 2017,102,8,17,0,127,
Apr 2017,86,0,17,47,150,
May 2017,89,6,25,2,122,
Jun 2017,119,4,27,387,537,
Jul 2017,118,2,4,4,128,
Aug 2017,162,6,87,4,259,
Sep 2017,162,0,42,2,206,
Oct 2017,164,2,8,2,176,
Nov 2017,169,0,72,0,241,
Dec 2017,152,2,56,0,210,
Jan 2018,105,2,51,165,323,
Feb 2018,112,0,27,18,157,
Mar 2018,101,2,28,41,172,
Apr 2018,109,0,40,2,151,
May 2018,176,4,43,391,614,
Jun 2018,111,4,41,56,212,
Jul 2018,186,0,25,215,426,
