Guelph — Historical Completions by Dwelling Type  
January 1990 to March 2024 Homeowner
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,18,0,0,0,18,
Feb 1990,19,0,0,0,19,
Mar 1990,47,0,0,0,47,
Apr 1990,28,0,0,0,28,
May 1990,44,0,0,0,44,
Jun 1990,46,0,0,0,46,
Jul 1990,27,0,0,0,27,
Aug 1990,35,2,0,0,37,
Sep 1990,36,2,0,0,38,
Oct 1990,34,4,0,0,38,
Nov 1990,2,0,0,0,2,
Dec 1990,21,0,0,0,21,
Jan 1991,19,10,0,0,29,
Feb 1991,13,10,0,0,23,
Mar 1991,1,0,0,0,1,
Apr 1991,21,18,0,0,39,
May 1991,5,10,0,0,15,
Jun 1991,40,20,0,0,60,
Jul 1991,16,0,0,0,16,
Aug 1991,33,0,0,0,33,
Sep 1991,44,0,0,0,44,
Oct 1991,115,0,0,0,115,
Nov 1991,10,0,0,0,10,
Dec 1991,6,0,0,0,6,
Jan 1992,25,0,0,0,25,
Feb 1992,8,0,0,0,8,
Mar 1992,25,0,0,0,25,
Apr 1992,37,2,0,0,39,
May 1992,11,0,0,0,11,
Jun 1992,6,2,0,0,8,
Jul 1992,62,0,0,0,62,
Aug 1992,58,0,0,0,58,
Sep 1992,43,0,0,0,43,
Oct 1992,54,0,0,0,54,
Nov 1992,50,0,0,0,50,
Dec 1992,25,0,3,0,28,
Jan 1993,23,0,0,0,23,
Feb 1993,14,0,0,0,14,
Mar 1993,16,0,0,0,16,
Apr 1993,7,0,0,0,7,
May 1993,19,2,0,0,21,
Jun 1993,22,2,0,0,24,
Jul 1993,32,0,0,0,32,
Aug 1993,20,0,0,0,20,
Sep 1993,38,0,0,0,38,
Oct 1993,31,0,0,0,31,
Nov 1993,28,2,0,0,30,
Dec 1993,30,0,0,0,30,
Jan 1994,9,0,0,0,9,
Feb 1994,26,0,0,0,26,
Mar 1994,21,0,0,0,21,
Apr 1994,15,0,0,0,15,
May 1994,20,0,0,0,20,
Jun 1994,27,0,0,0,27,
Jul 1994,44,0,0,0,44,
Aug 1994,29,0,0,0,29,
Sep 1994,56,0,0,0,56,
Oct 1994,26,0,0,0,26,
Nov 1994,41,0,0,0,41,
Dec 1994,29,0,0,0,29,
Jan 1995,26,0,0,0,26,
Feb 1995,18,0,0,0,18,
Mar 1995,28,0,0,0,28,
Apr 1995,17,0,0,0,17,
May 1995,26,0,0,0,26,
Jun 1995,28,0,0,0,28,
Jul 1995,33,0,0,0,33,
Aug 1995,10,0,0,0,10,
Sep 1995,35,0,0,0,35,
Oct 1995,35,2,7,0,44,
Nov 1995,26,0,0,0,26,
Dec 1995,41,0,0,0,41,
Jan 1996,8,0,0,0,8,
Feb 1996,18,0,0,0,18,
Mar 1996,18,0,3,0,21,
Apr 1996,31,0,0,0,31,
May 1996,25,0,0,0,25,
Jun 1996,42,0,21,0,63,
Jul 1996,54,0,16,0,70,
Aug 1996,95,0,18,0,113,
Sep 1996,57,8,8,0,73,
