Winnipeg — Historical Completions by Dwelling Type  
January 1990 to March 2024 Homeowner
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,235,2,0,0,237,
Feb 1990,153,0,0,0,153,
Mar 1990,85,0,0,0,85,
Apr 1990,50,2,0,0,52,
May 1990,192,0,0,0,192,
Jun 1990,223,4,0,0,227,
Jul 1990,205,0,0,0,205,
Aug 1990,225,0,0,0,225,
Sep 1990,154,0,0,0,154,
Oct 1990,297,2,0,0,299,
Nov 1990,247,2,0,0,249,
Dec 1990,169,0,0,0,169,
Jan 1991,95,0,0,0,95,
Feb 1991,69,0,0,0,69,
Mar 1991,54,0,0,0,54,
Apr 1991,47,0,0,0,47,
May 1991,49,0,0,0,49,
Jun 1991,89,0,0,0,89,
Jul 1991,124,0,0,0,124,
Aug 1991,148,0,0,0,148,
Sep 1991,167,0,0,0,167,
Oct 1991,115,0,0,0,115,
Nov 1991,90,0,0,0,90,
Dec 1991,68,2,0,0,70,
Jan 1992,65,0,0,0,65,
Feb 1992,63,0,0,0,63,
Mar 1992,92,0,0,0,92,
Apr 1992,60,0,0,0,60,
May 1992,92,0,0,0,92,
Jun 1992,125,0,0,0,125,
Jul 1992,97,0,0,0,97,
Aug 1992,149,0,0,0,149,
Sep 1992,120,0,0,0,120,
Oct 1992,141,0,0,0,141,
Nov 1992,129,0,0,0,129,
Dec 1992,85,2,0,0,87,
Jan 1993,58,0,0,0,58,
Feb 1993,87,0,0,0,87,
Mar 1993,49,0,0,0,49,
Apr 1993,24,0,0,0,24,
May 1993,59,0,0,0,59,
Jun 1993,171,0,0,0,171,
Jul 1993,99,0,0,0,99,
Aug 1993,120,0,0,0,120,
Sep 1993,136,0,0,0,136,
Oct 1993,179,0,0,0,179,
Nov 1993,117,0,0,0,117,
Dec 1993,192,0,0,0,192,
Jan 1994,57,0,0,0,57,
Feb 1994,59,0,0,0,59,
Mar 1994,52,0,0,0,52,
Apr 1994,32,0,0,0,32,
May 1994,59,10,0,0,69,
Jun 1994,126,2,0,0,128,
Jul 1994,193,6,0,0,199,
Aug 1994,146,0,0,0,146,
Sep 1994,156,0,0,0,156,
Oct 1994,169,0,0,0,169,
Nov 1994,126,0,0,0,126,
Dec 1994,87,0,0,0,87,
Jan 1995,50,2,0,0,52,
Feb 1995,26,0,0,0,26,
Mar 1995,25,0,0,0,25,
Apr 1995,44,2,0,0,46,
May 1995,332,0,0,0,332,
Jun 1995,112,0,0,0,112,
Jul 1995,83,0,0,0,83,
Aug 1995,76,0,0,0,76,
Sep 1995,74,0,0,0,74,
Oct 1995,63,0,0,0,63,
Nov 1995,73,0,0,0,73,
