"GeoUID","Date","DateString","Structure Size","Value","Quality","Survey","Series"
"24505",2015-07-01,"2015","3-19 Units",26,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2015-07-01,"2015","20-49 Units",24.3,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2015-07-01,"2015","50-99 Units",33.8,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2015-07-01,"2015","100+ Units",NA,NA,"Srms","Percentage Condo used as Rental"
"24505",2015-07-01,"2015","Total",27.7,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2016-07-01,"2016","3-19 Units",27.9,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2016-07-01,"2016","20-49 Units",25.4,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"24505",2016-07-01,"2016","50-99 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"24505",2016-07-01,"2016","100+ Units",NA,NA,"Srms","Percentage Condo used as Rental"
"24505",2016-07-01,"2016","Total",30.9,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2017-07-01,"2017","3-19 Units",32.5,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2017-07-01,"2017","20-49 Units",25.5,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2017-07-01,"2017","50-99 Units",32.6,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2017-07-01,"2017","100+ Units",48,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2017-07-01,"2017","Total",33,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2018-07-01,"2018","3-19 Units",33.8,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2018-07-01,"2018","20-49 Units",39.8,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2018-07-01,"2018","50-99 Units",35.1,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2018-07-01,"2018","100+ Units",43.8,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2018-07-01,"2018","Total",36.4,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2019-07-01,"2019","3-19 Units",31.1,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2019-07-01,"2019","20-49 Units",25.8,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"24505",2019-07-01,"2019","50-99 Units",28.7,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2019-07-01,"2019","100+ Units",41,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2019-07-01,"2019","Total",31,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2020-07-01,"2020","3-19 Units",34.8,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2020-07-01,"2020","20-49 Units",34.9,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2020-07-01,"2020","50-99 Units",29.1,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2020-07-01,"2020","100+ Units",NA,NA,"Srms","Percentage Condo used as Rental"
"24505",2020-07-01,"2020","Total",33.9,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2021-07-01,"2021","3-19 Units",30.5,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2021-07-01,"2021","20-49 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"24505",2021-07-01,"2021","50-99 Units",29.7,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"24505",2021-07-01,"2021","100+ Units",40.1,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2021-07-01,"2021","Total",31.9,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2022-07-01,"2022","3-19 Units",18.1,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2022-07-01,"2022","20-49 Units",16.5,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"24505",2022-07-01,"2022","50-99 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"24505",2022-07-01,"2022","100+ Units",NA,NA,"Srms","Percentage Condo used as Rental"
"24505",2022-07-01,"2022","Total",23,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2023-07-01,"2023","3-19 Units",29,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2023-07-01,"2023","20-49 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"24505",2023-07-01,"2023","50-99 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"24505",2023-07-01,"2023","100+ Units",48,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2023-07-01,"2023","Total",31.1,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2024-07-01,"2024","3-19 Units",25.4,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2024-07-01,"2024","20-49 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"24505",2024-07-01,"2024","50-99 Units",29.8,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2024-07-01,"2024","100+ Units",NA,NA,"Srms","Percentage Condo used as Rental"
"24505",2024-07-01,"2024","Total",27.2,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2025-07-01,"2025","3-19 Units",27.9,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2025-07-01,"2025","20-49 Units",23.3,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"24505",2025-07-01,"2025","50-99 Units",26.1,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"24505",2025-07-01,"2025","100+ Units",34.3,"Excellent","Srms","Percentage Condo used as Rental"
"24505",2025-07-01,"2025","Total",27.4,"Excellent","Srms","Percentage Condo used as Rental"
