"GeoUID","Date","DateString","Structure Size","Value","Quality","Survey","Series"
"47725",2007-07-01,"2007","3-19 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"47725",2007-07-01,"2007","20-49 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"47725",2007-07-01,"2007","50-99 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"47725",2007-07-01,"2007","100+ Units",NA,NA,"Srms","Percentage Condo used as Rental"
"47725",2007-07-01,"2007","Total",NA,NA,"Srms","Percentage Condo used as Rental"
"47725",2008-07-01,"2008","3-19 Units",6.7,"Good","Srms","Percentage Condo used as Rental"
"47725",2008-07-01,"2008","20-49 Units",8.4,"Excellent","Srms","Percentage Condo used as Rental"
"47725",2008-07-01,"2008","50-99 Units",11.9,"Excellent","Srms","Percentage Condo used as Rental"
"47725",2008-07-01,"2008","100+ Units",14.5,"Good","Srms","Percentage Condo used as Rental"
"47725",2008-07-01,"2008","Total",11.5,"Excellent","Srms","Percentage Condo used as Rental"
"47725",2009-07-01,"2009","3-19 Units",11.4,"Excellent","Srms","Percentage Condo used as Rental"
"47725",2009-07-01,"2009","20-49 Units",10.9,"Good","Srms","Percentage Condo used as Rental"
"47725",2009-07-01,"2009","50-99 Units",14.9,"Good","Srms","Percentage Condo used as Rental"
"47725",2009-07-01,"2009","100+ Units",17,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"47725",2009-07-01,"2009","Total",14.2,"Excellent","Srms","Percentage Condo used as Rental"
"47725",2010-07-01,"2010","3-19 Units",22.6,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"47725",2010-07-01,"2010","20-49 Units",19.7,"Excellent","Srms","Percentage Condo used as Rental"
"47725",2010-07-01,"2010","50-99 Units",17,"Excellent","Srms","Percentage Condo used as Rental"
"47725",2010-07-01,"2010","100+ Units",20.9,"Excellent","Srms","Percentage Condo used as Rental"
"47725",2010-07-01,"2010","Total",19.5,"Excellent","Srms","Percentage Condo used as Rental"
"47725",2011-07-01,"2011","3-19 Units",27.1,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"47725",2011-07-01,"2011","20-49 Units",23,"Excellent","Srms","Percentage Condo used as Rental"
"47725",2011-07-01,"2011","50-99 Units",20.8,"Excellent","Srms","Percentage Condo used as Rental"
"47725",2011-07-01,"2011","100+ Units",22.7,"Excellent","Srms","Percentage Condo used as Rental"
"47725",2011-07-01,"2011","Total",22.4,"Excellent","Srms","Percentage Condo used as Rental"
"47725",2012-07-01,"2012","3-19 Units",23.9,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"47725",2012-07-01,"2012","20-49 Units",15,"Good","Srms","Percentage Condo used as Rental"
"47725",2012-07-01,"2012","50-99 Units",19.9,"Excellent","Srms","Percentage Condo used as Rental"
"47725",2012-07-01,"2012","100+ Units",26.1,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"47725",2012-07-01,"2012","Total",20.6,"Excellent","Srms","Percentage Condo used as Rental"
"47725",2013-07-01,"2013","3-19 Units",29.4,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"47725",2013-07-01,"2013","20-49 Units",17.8,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"47725",2013-07-01,"2013","50-99 Units",17.8,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"47725",2013-07-01,"2013","100+ Units",NA,NA,"Srms","Percentage Condo used as Rental"
"47725",2013-07-01,"2013","Total",20,"Excellent","Srms","Percentage Condo used as Rental"
"47725",2014-07-01,"2014","3-19 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"47725",2014-07-01,"2014","20-49 Units",19.6,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"47725",2014-07-01,"2014","50-99 Units",19,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"47725",2014-07-01,"2014","100+ Units",NA,NA,"Srms","Percentage Condo used as Rental"
