"GeoUID","Date","DateString","Structure Size","Value","Quality","Survey","Series"
"35541",2015-07-01,"2015","3-19 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"35541",2015-07-01,"2015","20-49 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"35541",2015-07-01,"2015","50-99 Units",27.7,"Excellent","Srms","Percentage Condo used as Rental"
"35541",2015-07-01,"2015","100+ Units",17.7,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"35541",2015-07-01,"2015","Total",23.3,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"35541",2016-07-01,"2016","3-19 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"35541",2016-07-01,"2016","20-49 Units",26.6,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"35541",2016-07-01,"2016","50-99 Units",28.9,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"35541",2016-07-01,"2016","100+ Units",26.5,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"35541",2016-07-01,"2016","Total",27.2,"Excellent","Srms","Percentage Condo used as Rental"
"35541",2017-07-01,"2017","3-19 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"35541",2017-07-01,"2017","20-49 Units",26.2,"Excellent","Srms","Percentage Condo used as Rental"
"35541",2017-07-01,"2017","50-99 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"35541",2017-07-01,"2017","100+ Units",29.8,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"35541",2017-07-01,"2017","Total",30.3,"Excellent","Srms","Percentage Condo used as Rental"
"35541",2018-07-01,"2018","3-19 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"35541",2018-07-01,"2018","20-49 Units",21.7,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"35541",2018-07-01,"2018","50-99 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"35541",2018-07-01,"2018","100+ Units",NA,NA,"Srms","Percentage Condo used as Rental"
"35541",2018-07-01,"2018","Total",29.3,"Excellent","Srms","Percentage Condo used as Rental"
"35541",2019-07-01,"2019","3-19 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"35541",2019-07-01,"2019","20-49 Units",24.7,"Excellent","Srms","Percentage Condo used as Rental"
"35541",2019-07-01,"2019","50-99 Units",32.7,"Excellent","Srms","Percentage Condo used as Rental"
"35541",2019-07-01,"2019","100+ Units",NA,NA,"Srms","Percentage Condo used as Rental"
"35541",2019-07-01,"2019","Total",29.9,"Excellent","Srms","Percentage Condo used as Rental"
"35541",2020-07-01,"2020","3-19 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"35541",2020-07-01,"2020","20-49 Units",24.1,"Excellent","Srms","Percentage Condo used as Rental"
"35541",2020-07-01,"2020","50-99 Units",29.1,"Excellent","Srms","Percentage Condo used as Rental"
"35541",2020-07-01,"2020","100+ Units",35.2,"Excellent","Srms","Percentage Condo used as Rental"
"35541",2020-07-01,"2020","Total",31.6,"Excellent","Srms","Percentage Condo used as Rental"
"35541",2021-07-01,"2021","3-19 Units",23.1,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"35541",2021-07-01,"2021","20-49 Units",26.2,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"35541",2021-07-01,"2021","50-99 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"35541",2021-07-01,"2021","100+ Units",35.7,"Excellent","Srms","Percentage Condo used as Rental"
"35541",2021-07-01,"2021","Total",32.8,"Excellent","Srms","Percentage Condo used as Rental"
"35541",2022-07-01,"2022","3-19 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"35541",2022-07-01,"2022","20-49 Units",25.3,"Excellent","Srms","Percentage Condo used as Rental"
"35541",2022-07-01,"2022","50-99 Units",23.8,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"35541",2022-07-01,"2022","100+ Units",NA,NA,"Srms","Percentage Condo used as Rental"
"35541",2022-07-01,"2022","Total",32.8,"Excellent","Srms","Percentage Condo used as Rental"
"35541",2023-07-01,"2023","3-19 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"35541",2023-07-01,"2023","20-49 Units",23.7,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"35541",2023-07-01,"2023","50-99 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"35541",2023-07-01,"2023","100+ Units",NA,NA,"Srms","Percentage Condo used as Rental"
"35541",2023-07-01,"2023","Total",33.1,"Excellent","Srms","Percentage Condo used as Rental"
"35541",2024-07-01,"2024","3-19 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"35541",2024-07-01,"2024","20-49 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"35541",2024-07-01,"2024","50-99 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"35541",2024-07-01,"2024","100+ Units",NA,NA,"Srms","Percentage Condo used as Rental"
"35541",2024-07-01,"2024","Total",30.8,"Excellent","Srms","Percentage Condo used as Rental"
"35541",2025-07-01,"2025","3-19 Units",NA,NA,"Srms","Percentage Condo used as Rental"
"35541",2025-07-01,"2025","20-49 Units",24.3,"Excellent","Srms","Percentage Condo used as Rental"
"35541",2025-07-01,"2025","50-99 Units",30.4,"Excellent","Srms","Percentage Condo used as Rental"
"35541",2025-07-01,"2025","100+ Units",34.2,"Excellent","Srms","Percentage Condo used as Rental"
"35541",2025-07-01,"2025","Total",31.7,"Excellent","Srms","Percentage Condo used as Rental"
