"GeoUID","Date","DateString","Structure Size","Value","Quality","Survey","Series"
"24421",2016-07-01,"2016","3-19 Units",12.3,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2016-07-01,"2016","20-49 Units",11.3,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2016-07-01,"2016","50-99 Units",9.8,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2016-07-01,"2016","100+ Units",12.5,"Good","Srms","Percentage Condo used as Rental"
"24421",2016-07-01,"2016","Total",11.4,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2017-07-01,"2017","3-19 Units",14.6,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2017-07-01,"2017","20-49 Units",12.9,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2017-07-01,"2017","50-99 Units",11.2,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2017-07-01,"2017","100+ Units",15.4,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2017-07-01,"2017","Total",13.4,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2018-07-01,"2018","3-19 Units",14.9,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2018-07-01,"2018","20-49 Units",12.9,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2018-07-01,"2018","50-99 Units",12.2,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2018-07-01,"2018","100+ Units",17.2,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2018-07-01,"2018","Total",14,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2019-07-01,"2019","3-19 Units",15.6,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2019-07-01,"2019","20-49 Units",13.3,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2019-07-01,"2019","50-99 Units",12.9,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2019-07-01,"2019","100+ Units",NA,NA,"Srms","Percentage Condo used as Rental"
"24421",2019-07-01,"2019","Total",15.6,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2020-07-01,"2020","3-19 Units",16.1,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2020-07-01,"2020","20-49 Units",14.1,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2020-07-01,"2020","50-99 Units",13.6,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2020-07-01,"2020","100+ Units",23.2,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2020-07-01,"2020","Total",16.2,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2021-07-01,"2021","3-19 Units",15.6,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2021-07-01,"2021","20-49 Units",14.9,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2021-07-01,"2021","50-99 Units",14.1,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2021-07-01,"2021","100+ Units",23.6,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"24421",2021-07-01,"2021","Total",16.6,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2022-07-01,"2022","3-19 Units",15,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2022-07-01,"2022","20-49 Units",14.6,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2022-07-01,"2022","50-99 Units",14.8,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2022-07-01,"2022","100+ Units",NA,NA,"Srms","Percentage Condo used as Rental"
"24421",2022-07-01,"2022","Total",15.9,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2023-07-01,"2023","3-19 Units",14.5,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2023-07-01,"2023","20-49 Units",14.1,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2023-07-01,"2023","50-99 Units",15.8,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2023-07-01,"2023","100+ Units",16.1,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2023-07-01,"2023","Total",15.1,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2024-07-01,"2024","3-19 Units",14.8,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2024-07-01,"2024","20-49 Units",14.5,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2024-07-01,"2024","50-99 Units",13.6,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2024-07-01,"2024","100+ Units",22.5,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"24421",2024-07-01,"2024","Total",15.8,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2025-07-01,"2025","3-19 Units",13.6,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2025-07-01,"2025","20-49 Units",14.4,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2025-07-01,"2025","50-99 Units",14,"Excellent","Srms","Percentage Condo used as Rental"
"24421",2025-07-01,"2025","100+ Units",22,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"24421",2025-07-01,"2025","Total",15.5,"Excellent","Srms","Percentage Condo used as Rental"
