"GeoUID","Date","DateString","Structure Size","Value","Quality","Survey","Series"
"46602",2017-07-01,"2017","3-19 Units",22,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"46602",2017-07-01,"2017","20-49 Units",14.2,"Good","Srms","Percentage Condo used as Rental"
"46602",2017-07-01,"2017","50-99 Units",17.7,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"46602",2017-07-01,"2017","100+ Units",26.9,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"46602",2017-07-01,"2017","Total",21.7,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2018-07-01,"2018","3-19 Units",29.4,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2018-07-01,"2018","20-49 Units",15.3,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"46602",2018-07-01,"2018","50-99 Units",15.3,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"46602",2018-07-01,"2018","100+ Units",24.6,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"46602",2018-07-01,"2018","Total",20.4,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2019-07-01,"2019","3-19 Units",23.8,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2019-07-01,"2019","20-49 Units",20,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2019-07-01,"2019","50-99 Units",16.9,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"46602",2019-07-01,"2019","100+ Units",21.9,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"46602",2019-07-01,"2019","Total",20.3,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2020-07-01,"2020","3-19 Units",31,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2020-07-01,"2020","20-49 Units",22.4,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2020-07-01,"2020","50-99 Units",16.2,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2020-07-01,"2020","100+ Units",26.5,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2020-07-01,"2020","Total",23.3,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2021-07-01,"2021","3-19 Units",29.8,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2021-07-01,"2021","20-49 Units",24.7,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2021-07-01,"2021","50-99 Units",19.8,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2021-07-01,"2021","100+ Units",25.3,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2021-07-01,"2021","Total",23.9,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2022-07-01,"2022","3-19 Units",29.1,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2022-07-01,"2022","20-49 Units",22,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2022-07-01,"2022","50-99 Units",19.6,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2022-07-01,"2022","100+ Units",24,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2022-07-01,"2022","Total",22.8,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2023-07-01,"2023","3-19 Units",33.7,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2023-07-01,"2023","20-49 Units",21.4,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2023-07-01,"2023","50-99 Units",20.6,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"46602",2023-07-01,"2023","100+ Units",26.4,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"46602",2023-07-01,"2023","Total",24.4,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2024-07-01,"2024","3-19 Units",30.5,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2024-07-01,"2024","20-49 Units",23.1,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2024-07-01,"2024","50-99 Units",20.2,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2024-07-01,"2024","100+ Units",25.7,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2024-07-01,"2024","Total",23.9,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2025-07-01,"2025","3-19 Units",29,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2025-07-01,"2025","20-49 Units",21.9,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2025-07-01,"2025","50-99 Units",18.7,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2025-07-01,"2025","100+ Units",23.2,"Excellent","Srms","Percentage Condo used as Rental"
"46602",2025-07-01,"2025","Total",22.1,"Excellent","Srms","Percentage Condo used as Rental"
