"GeoUID","Date","DateString","Structure Size","Value","Quality","Survey","Series"
"35505",2012-07-01,"2012","3-19 Units",19.2,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2012-07-01,"2012","20-49 Units",17.9,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2012-07-01,"2012","50-99 Units",19.1,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2012-07-01,"2012","100+ Units",21.7,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2012-07-01,"2012","Total",20.7,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2013-07-01,"2013","3-19 Units",26,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2013-07-01,"2013","20-49 Units",20.6,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2013-07-01,"2013","50-99 Units",20,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2013-07-01,"2013","100+ Units",25.4,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2013-07-01,"2013","Total",24,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2014-07-01,"2014","3-19 Units",21.2,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2014-07-01,"2014","20-49 Units",21.6,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2014-07-01,"2014","50-99 Units",21.3,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2014-07-01,"2014","100+ Units",25.6,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2014-07-01,"2014","Total",24.2,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2015-07-01,"2015","3-19 Units",23.3,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"35505",2015-07-01,"2015","20-49 Units",20.2,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2015-07-01,"2015","50-99 Units",21.2,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2015-07-01,"2015","100+ Units",23.8,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2015-07-01,"2015","Total",22.9,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2016-07-01,"2016","3-19 Units",22.7,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2016-07-01,"2016","20-49 Units",23.9,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2016-07-01,"2016","50-99 Units",26.6,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2016-07-01,"2016","100+ Units",30.2,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2016-07-01,"2016","Total",28.7,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2017-07-01,"2017","3-19 Units",28,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"35505",2017-07-01,"2017","20-49 Units",24.8,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2017-07-01,"2017","50-99 Units",26.8,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2017-07-01,"2017","100+ Units",32.2,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2017-07-01,"2017","Total",30.3,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2018-07-01,"2018","3-19 Units",26.8,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"35505",2018-07-01,"2018","20-49 Units",24.1,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"35505",2018-07-01,"2018","50-99 Units",26.5,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2018-07-01,"2018","100+ Units",31.4,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2018-07-01,"2018","Total",29.4,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2019-07-01,"2019","3-19 Units",21.6,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"35505",2019-07-01,"2019","20-49 Units",23.5,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2019-07-01,"2019","50-99 Units",27.3,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2019-07-01,"2019","100+ Units",32,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2019-07-01,"2019","Total",29.9,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2020-07-01,"2020","3-19 Units",25.1,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"35505",2020-07-01,"2020","20-49 Units",22.2,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2020-07-01,"2020","50-99 Units",24.8,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"35505",2020-07-01,"2020","100+ Units",32.9,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2020-07-01,"2020","Total",29.8,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2021-07-01,"2021","3-19 Units",22.6,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"35505",2021-07-01,"2021","20-49 Units",24.7,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2021-07-01,"2021","50-99 Units",24.2,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2021-07-01,"2021","100+ Units",33,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2021-07-01,"2021","Total",29.8,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2022-07-01,"2022","3-19 Units",21,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"35505",2022-07-01,"2022","20-49 Units",24.1,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2022-07-01,"2022","50-99 Units",25.9,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2022-07-01,"2022","100+ Units",30.6,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2022-07-01,"2022","Total",28.7,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2023-07-01,"2023","3-19 Units",21.5,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"35505",2023-07-01,"2023","20-49 Units",24.4,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2023-07-01,"2023","50-99 Units",26.9,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2023-07-01,"2023","100+ Units",32.1,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2023-07-01,"2023","Total",29.9,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2024-07-01,"2024","3-19 Units",20.1,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"35505",2024-07-01,"2024","20-49 Units",26.4,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2024-07-01,"2024","50-99 Units",25.9,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2024-07-01,"2024","100+ Units",30.6,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2024-07-01,"2024","Total",28.8,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2025-07-01,"2025","3-19 Units",16.8,"Fair (Use with Caution)","Srms","Percentage Condo used as Rental"
"35505",2025-07-01,"2025","20-49 Units",24.7,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2025-07-01,"2025","50-99 Units",27.7,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2025-07-01,"2025","100+ Units",31.9,"Excellent","Srms","Percentage Condo used as Rental"
"35505",2025-07-01,"2025","Total",29.7,"Excellent","Srms","Percentage Condo used as Rental"
