"GeoUID","Date","DateString","Structure Size","Value","Quality","Survey","Series"
"48835",2019-07-01,"2019","3-19 Units",46.2,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2019-07-01,"2019","20-49 Units",40.9,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2019-07-01,"2019","50-99 Units",34.9,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2019-07-01,"2019","100+ Units",39.1,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2019-07-01,"2019","Total",38.6,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2020-07-01,"2020","3-19 Units",49.1,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2020-07-01,"2020","20-49 Units",43.4,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2020-07-01,"2020","50-99 Units",33.4,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2020-07-01,"2020","100+ Units",40,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2020-07-01,"2020","Total",39,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2021-07-01,"2021","3-19 Units",48.7,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2021-07-01,"2021","20-49 Units",45,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2021-07-01,"2021","50-99 Units",38.7,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2021-07-01,"2021","100+ Units",38.8,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2021-07-01,"2021","Total",40,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2022-07-01,"2022","3-19 Units",51.3,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2022-07-01,"2022","20-49 Units",47,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2022-07-01,"2022","50-99 Units",37.1,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2022-07-01,"2022","100+ Units",40.2,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2022-07-01,"2022","Total",40.7,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2023-07-01,"2023","3-19 Units",48.6,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2023-07-01,"2023","20-49 Units",47.8,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2023-07-01,"2023","50-99 Units",39.2,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2023-07-01,"2023","100+ Units",42.4,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2023-07-01,"2023","Total",42.6,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2024-07-01,"2024","3-19 Units",40.2,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2024-07-01,"2024","20-49 Units",34.4,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2024-07-01,"2024","50-99 Units",31.7,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2024-07-01,"2024","100+ Units",33.5,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2024-07-01,"2024","Total",33.4,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2025-07-01,"2025","3-19 Units",43.7,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2025-07-01,"2025","20-49 Units",39.4,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2025-07-01,"2025","50-99 Units",33.6,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2025-07-01,"2025","100+ Units",36.9,"Excellent","Srms","Percentage Condo used as Rental"
"48835",2025-07-01,"2025","Total",36.6,"Excellent","Srms","Percentage Condo used as Rental"
