"GeoUID","Date","DateString","Dwelling Type","Value","Survey","Series"
"59915",1990-01-01,"Jan 1990","Single",56,"Scss","Unabsorbed Inventory"
"59915",1990-01-01,"Jan 1990","Semi-Detached",4,"Scss","Unabsorbed Inventory"
"59915",1990-01-01,"Jan 1990","Row",4,"Scss","Unabsorbed Inventory"
"59915",1990-01-01,"Jan 1990","Apartment",70,"Scss","Unabsorbed Inventory"
"59915",1990-01-01,"Jan 1990","All",134,"Scss","Unabsorbed Inventory"
"59915",1990-02-01,"Feb 1990","Single",48,"Scss","Unabsorbed Inventory"
"59915",1990-02-01,"Feb 1990","Semi-Detached",4,"Scss","Unabsorbed Inventory"
"59915",1990-02-01,"Feb 1990","Row",2,"Scss","Unabsorbed Inventory"
"59915",1990-02-01,"Feb 1990","Apartment",39,"Scss","Unabsorbed Inventory"
"59915",1990-02-01,"Feb 1990","All",93,"Scss","Unabsorbed Inventory"
"59915",1990-03-01,"Mar 1990","Single",53,"Scss","Unabsorbed Inventory"
"59915",1990-03-01,"Mar 1990","Semi-Detached",6,"Scss","Unabsorbed Inventory"
"59915",1990-03-01,"Mar 1990","Row",0,"Scss","Unabsorbed Inventory"
"59915",1990-03-01,"Mar 1990","Apartment",31,"Scss","Unabsorbed Inventory"
"59915",1990-03-01,"Mar 1990","All",90,"Scss","Unabsorbed Inventory"
"59915",1990-04-01,"Apr 1990","Single",65,"Scss","Unabsorbed Inventory"
"59915",1990-04-01,"Apr 1990","Semi-Detached",4,"Scss","Unabsorbed Inventory"
"59915",1990-04-01,"Apr 1990","Row",0,"Scss","Unabsorbed Inventory"
"59915",1990-04-01,"Apr 1990","Apartment",21,"Scss","Unabsorbed Inventory"
"59915",1990-04-01,"Apr 1990","All",90,"Scss","Unabsorbed Inventory"
"59915",1990-05-01,"May 1990","Single",67,"Scss","Unabsorbed Inventory"
"59915",1990-05-01,"May 1990","Semi-Detached",2,"Scss","Unabsorbed Inventory"
"59915",1990-05-01,"May 1990","Row",4,"Scss","Unabsorbed Inventory"
"59915",1990-05-01,"May 1990","Apartment",18,"Scss","Unabsorbed Inventory"
"59915",1990-05-01,"May 1990","All",91,"Scss","Unabsorbed Inventory"
"59915",1990-06-01,"Jun 1990","Single",62,"Scss","Unabsorbed Inventory"
"59915",1990-06-01,"Jun 1990","Semi-Detached",2,"Scss","Unabsorbed Inventory"
"59915",1990-06-01,"Jun 1990","Row",8,"Scss","Unabsorbed Inventory"
"59915",1990-06-01,"Jun 1990","Apartment",14,"Scss","Unabsorbed Inventory"
"59915",1990-06-01,"Jun 1990","All",86,"Scss","Unabsorbed Inventory"
"59915",1990-07-01,"Jul 1990","Single",75,"Scss","Unabsorbed Inventory"
"59915",1990-07-01,"Jul 1990","Semi-Detached",2,"Scss","Unabsorbed Inventory"
"59915",1990-07-01,"Jul 1990","Row",4,"Scss","Unabsorbed Inventory"
"59915",1990-07-01,"Jul 1990","Apartment",9,"Scss","Unabsorbed Inventory"
"59915",1990-07-01,"Jul 1990","All",90,"Scss","Unabsorbed Inventory"
"59915",1990-08-01,"Aug 1990","Single",103,"Scss","Unabsorbed Inventory"
"59915",1990-08-01,"Aug 1990","Semi-Detached",4,"Scss","Unabsorbed Inventory"
"59915",1990-08-01,"Aug 1990","Row",11,"Scss","Unabsorbed Inventory"
"59915",1990-08-01,"Aug 1990","Apartment",9,"Scss","Unabsorbed Inventory"
"59915",1990-08-01,"Aug 1990","All",127,"Scss","Unabsorbed Inventory"
"59915",1990-09-01,"Sep 1990","Single",108,"Scss","Unabsorbed Inventory"
"59915",1990-09-01,"Sep 1990","Semi-Detached",4,"Scss","Unabsorbed Inventory"
"59915",1990-09-01,"Sep 1990","Row",5,"Scss","Unabsorbed Inventory"
"59915",1990-09-01,"Sep 1990","Apartment",8,"Scss","Unabsorbed Inventory"
"59915",1990-09-01,"Sep 1990","All",125,"Scss","Unabsorbed Inventory"
"59915",1990-10-01,"Oct 1990","Single",115,"Scss","Unabsorbed Inventory"
"59915",1990-10-01,"Oct 1990","Semi-Detached",2,"Scss","Unabsorbed Inventory"
"59915",1990-10-01,"Oct 1990","Row",10,"Scss","Unabsorbed Inventory"
"59915",1990-10-01,"Oct 1990","Apartment",63,"Scss","Unabsorbed Inventory"
"59915",1990-10-01,"Oct 1990","All",190,"Scss","Unabsorbed Inventory"
"59915",1990-11-01,"Nov 1990","Single",116,"Scss","Unabsorbed Inventory"
"59915",1990-11-01,"Nov 1990","Semi-Detached",2,"Scss","Unabsorbed Inventory"
"59915",1990-11-01,"Nov 1990","Row",32,"Scss","Unabsorbed Inventory"
"59915",1990-11-01,"Nov 1990","Apartment",87,"Scss","Unabsorbed Inventory"
